"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"RF",1000,"EmergenceDAS","TotalEffects","FracPAWC",0.129710817067485,0.908549913230184,-0.00144919359928153,0.0333029143675366,0.845504355496303,0.975215172563788
"RF",10000,"EmergenceDAS","FirstOrder","ShootLag",0.037543795430537,0.117998090291251,-0.000908736404085855,0.00997836993443144,0.100024140261087,0.137567935691624
"RF",10000,"EmergenceDAS","FirstOrder","VegTarget",0.0367172289232559,0.0188226586660425,-0.00121556698312526,0.00977896729988635,0.000889216665991843,0.0376064455892477
"RF",10000,"EmergenceDAS","FirstOrder","LateVegTarget",0.0374870077239191,0.0182538252316746,-0.00118931784016238,0.00986439297868845,0.000349684711874756,0.0378366924357939
"RF",10000,"EmergenceDAS","FirstOrder","FloweringTarget",0.036945971146393,0.0180621341871461,-0.0012153128757354,0.00983938122060266,0.000356052708664997,0.037302023855058
"RF",10000,"EmergenceDAS","FirstOrder","Population",0.0369559599187135,0.0182643891759651,-0.00117840706833042,0.00989316992080038,-1.09658106083391e-05,0.0369449941081051
"RF",10000,"EmergenceDAS","FirstOrder","FracPAWC",0.00756611922133432,0.891639217164035,-2.15899135750375e-05,0.00194964371641426,0.887892162970991,0.895458282192326
"RF",10000,"EmergenceDAS","TotalEffects","ShootLag",0.00800431688887915,0.101580790434016,0.000163778173576448,0.0021355730388973,0.0972624575546235,0.105266774443503
"RF",10000,"EmergenceDAS","TotalEffects","VegTarget",0.000384973633421477,0.00301468919048875,2.42368400810503e-06,9.6893051782889e-05,0.00282209806361534,0.00320707169703681
"RF",10000,"EmergenceDAS","TotalEffects","LateVegTarget",0.000143797957118273,0.00171182404525683,-7.14530408425481e-07,3.21172509677738e-05,0.00163852429945815,0.00178232225657643
"RF",10000,"EmergenceDAS","TotalEffects","FloweringTarget",1.7953957910932e-05,0.000191012018728398,8.73572041859495e-08,4.68792837999362e-06,0.000180755380945957,0.000198709338856889
"RF",10000,"EmergenceDAS","TotalEffects","Population",4.9447039814929e-05,0.000526799584088633,-3.60075342386006e-07,1.21046615556561e-05,0.000500953476676008,0.000550400516490937
"RF",10000,"EmergenceDAS","TotalEffects","FracPAWC",0.0360265900666683,0.879346112199448,0.00086120246993926,0.00953766622432976,0.858480230509044,0.894506820575713
"RF",50000,"EmergenceDAS","FirstOrder","ShootLag",0.0207902183772234,0.102723842221724,-0.000487582416491661,0.00468087090104484,0.0938280841557423,0.114618302532966
"RF",50000,"EmergenceDAS","FirstOrder","VegTarget",0.0194449484487451,0.00120464422920484,-0.000449678432165984,0.00470637049773661,-0.00750723305069232,0.0119377153980527
"RF",50000,"EmergenceDAS","FirstOrder","LateVegTarget",0.0194690402136285,0.00146773506121828,-0.000492719690614402,0.00464158859358537,-0.00725572841619963,0.0122133117974288
"RF",50000,"EmergenceDAS","FirstOrder","FloweringTarget",0.0197206780864619,0.000423297167771351,-0.000508886987941082,0.00468733035597749,-0.00828141944624911,0.0114392586402128
"RF",50000,"EmergenceDAS","FirstOrder","Population",0.0194905834208964,0.000745982613552979,-0.00049770135127351,0.00469519798476999,-0.00800256119907148,0.0114880222218249
"RF",50000,"EmergenceDAS","FirstOrder","FracPAWC",0.0039039923738784,0.891180518495481,-3.76343309878013e-05,0.000899119083931768,0.889137270270944,0.893041262644822
"RF",50000,"EmergenceDAS","TotalEffects","ShootLag",0.003425410134223,0.104331388977476,0.000261594589535855,0.000866014995297882,0.102311850792743,0.105737260926966
"RF",50000,"EmergenceDAS","TotalEffects","VegTarget",0.000176358362525453,0.00305978737823376,-1.85312722814426e-07,4.40354702707087e-05,0.00297229046638941,0.00314864882891487
"RF",50000,"EmergenceDAS","TotalEffects","LateVegTarget",5.69518069710477e-05,0.0016718723505923,-7.75358794682284e-07,1.32524441338294e-05,0.00164304257157939,0.00169999437855043
"RF",50000,"EmergenceDAS","TotalEffects","FloweringTarget",8.04967340264248e-06,0.000185015922403275,-2.38548765549854e-07,1.99372997407769e-06,0.000181467127476661,0.000189516800879304
"RF",50000,"EmergenceDAS","TotalEffects","Population",2.10432181271562e-05,0.000538586323832635,8.6113084413642e-07,5.37226427379482e-06,0.000526223102692628,0.000547266320819784
"RF",50000,"EmergenceDAS","TotalEffects","FracPAWC",0.0192610192988076,0.894282315743305,0.000594558373630871,0.00430341215413834,0.883837434832622,0.90309845413143
"RF",1e+05,"EmergenceDAS","FirstOrder","ShootLag",0.0116279817498846,0.098174807459306,0.000478684516878616,0.00314380023605923,0.09219966521918,0.103827646969065
"RF",1e+05,"EmergenceDAS","FirstOrder","VegTarget",0.0131691679013426,0.000814345698925728,0.000567793757548877,0.00336574146199083,-0.00650732331653021,0.00666184458481241
"RF",1e+05,"EmergenceDAS","FirstOrder","LateVegTarget",0.0136489898966044,0.000835236921769527,0.000558185617168207,0.00336237717622116,-0.00668674891511457,0.00696224098148988
"RF",1e+05,"EmergenceDAS","FirstOrder","FloweringTarget",0.0133783148613003,-0.000330299423026504,0.000580951292352853,0.00335130062897445,-0.00776407211857629,0.00561424274272399
"RF",1e+05,"EmergenceDAS","FirstOrder","Population",0.0134025349151383,-1.91519262863161e-05,0.000589059514241106,0.00335788493088291,-0.0075117100454812,0.00589082486965709
"RF",1e+05,"EmergenceDAS","FirstOrder","FracPAWC",0.00218655533391432,0.890481628572403,-9.28466546673556e-05,0.000576208089987172,0.889419533297068,0.891606088630982
"RF",1e+05,"EmergenceDAS","TotalEffects","ShootLag",0.00327126025194602,0.103558228716662,-3.58008116475156e-05,0.000759102039595782,0.101725281640199,0.104996541892145
"RF",1e+05,"EmergenceDAS","TotalEffects","VegTarget",9.70946572858662e-05,0.00303903801464767,6.344248003466e-06,2.73479074872135e-05,0.00298097025396934,0.00307806491125521
"RF",1e+05,"EmergenceDAS","TotalEffects","LateVegTarget",3.38421157364947e-05,0.00170637546520336,-5.67765412468144e-07,8.45865660120775e-06,0.00168928226528759,0.00172312438102409
"RF",1e+05,"EmergenceDAS","TotalEffects","FloweringTarget",5.73380685607111e-06,0.000184791104571147,2.84608171086001e-08,1.43694159103017e-06,0.000181514070792788,0.00018724787764886
"RF",1e+05,"EmergenceDAS","TotalEffects","Population",1.70884554900493e-05,0.000535891217508189,1.22140379111841e-07,4.021827736651e-06,0.000527788863476005,0.000544877318966054
"RF",1e+05,"EmergenceDAS","TotalEffects","FracPAWC",0.0133224670061804,0.896607161474881,-0.000561299332165199,0.00337592600736937,0.891407108770686,0.904729575776866
