"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Gunnedah","S1","FloweringDAS","FloweringTarget",-3.21552718477449,3.25485999419465,1.65661138871737
"ANN","Gunnedah","S1","FloweringDAS","Population",-0.0769181529759008,0.746080769140469,0.92870918538262
"ANN","Gunnedah","S1","FloweringDAS","FracPAWCmm",-0.550170743033921,2.62367862617789,3.263518951767
"ANN","Gunnedah","S1","FloweringDAS","PAWCmm",-0.134590855547305,0.812818184884691,1.0332903382877
"ANN","Gunnedah","S1","FloweringDAS","sowingESW",0.201081398847472,3.26432912900091,4.02389702789012
"ANN","Gunnedah","S1","FloweringDAS","SowingDOY",-11.0939725123538,16.5383028812832,16.6615772379205
"ANN","Gunnedah","S1","FloweringDAS","AvgMinT0_30",-14.830131377587,14.938440011549,9.10556751905894
"ANN","Gunnedah","S1","FloweringDAS","AvgMinT30_60",-16.4197991166878,16.4197991166878,5.87102397898836
"ANN","Gunnedah","S1","FloweringDAS","AvgMinT60_90",-8.73163915846363,8.75696394702276,6.92269687124885
"ANN","Gunnedah","S1","FloweringDAS","AvgMaxT0_30",-19.4115149895306,19.4115149895306,7.73859143628365
"ANN","Gunnedah","S1","FloweringDAS","AvgMaxT30_60",-19.9343641389002,19.9343641389002,6.49918478329437
"ANN","Gunnedah","S1","FloweringDAS","AvgMaxT60_90",-8.59607502483225,8.76166574248788,7.97696469783877
"ANN","Gunnedah","S1","FloweringDAS","Rain0_30",0.80041452418547,1.36964138568452,1.51668549578857
"ANN","Gunnedah","S1","FloweringDAS","Rain30_60",0.864956985418245,1.08765296841221,1.03551955480663
"ANN","Gunnedah","S1","FloweringDAS","Rain60_90",-1.05262702119598,1.45930576522257,1.29909177296088
"ANN","Gunnedah","S1","FloweringDAS","Radn0_30",3.20714375644085,5.75103064543917,6.56982729958159
"ANN","Gunnedah","S1","FloweringDAS","Radn30_60",1.8451120691418,2.98099102114266,3.22875700904655
"ANN","Gunnedah","S1","FloweringDAS","Radn60_90",-1.36112112556643,3.23814993724827,3.87757271259353
"ANN","Gunnedah","S1","PoddingDAS","Lat",-23.7412327234227,23.7857454596817,13.5892718148399
"ANN","Gunnedah","S1","PoddingDAS","ShootLag",11.3542132401029,11.3542132401029,5.83391575644734
"ANN","Gunnedah","S1","PoddingDAS","VegTarget",4.29816138651981,6.11778268533064,6.55696316959178
"ANN","Gunnedah","S1","PoddingDAS","LateVegTarget",-9.10038230491444,14.4752673233217,15.0922357217877
"ANN","Gunnedah","S1","PoddingDAS","FloweringTarget",-1.99283326741835,5.06005948541412,5.75003579163879
"ANN","Gunnedah","S1","PoddingDAS","Population",5.44176489460487,6.43471447139358,5.41717585536138
"ANN","Gunnedah","S1","PoddingDAS","FracPAWCmm",19.0194964599593,19.0194964599593,11.3377926174133
"ANN","Gunnedah","S1","PoddingDAS","PAWCmm",-5.12762328805971,7.28042335765119,8.12194357430106
"ANN","Gunnedah","S1","PoddingDAS","sowingESW",-25.2094327037415,25.2094327037415,13.3147119770153
"ANN","Gunnedah","S1","PoddingDAS","SowingDOY",-47.6040658764452,52.4807123866005,38.9373503646953
"ANN","Gunnedah","S1","PoddingDAS","AvgMinT0_30",-27.7911733702356,28.9559148294309,21.7938598710172
"ANN","Gunnedah","S1","PoddingDAS","AvgMinT30_60",-17.7383207697353,17.9918351738147,11.6322902406971
"ANN","Gunnedah","S1","PoddingDAS","AvgMinT60_90",-63.5610952455272,64.6151898060187,42.4750925787941
"ANN","Gunnedah","S1","PoddingDAS","AvgMaxT0_30",-19.4783664243413,19.4878027564584,8.80415268041393
"ANN","Gunnedah","S1","PoddingDAS","AvgMaxT30_60",-24.8123030235284,25.1033206033956,20.6903979260417
"ANN","Gunnedah","S1","PoddingDAS","AvgMaxT60_90",-49.7262486727136,49.8446657888138,28.6135815489954
"ANN","Gunnedah","S1","PoddingDAS","Rain0_30",7.11265789939158,8.60417069665695,7.69369547977738
"ANN","Gunnedah","S1","PoddingDAS","Rain30_60",11.4980235584004,15.8785267816654,15.5620036009665
"ANN","Gunnedah","S1","PoddingDAS","Rain60_90",14.7513114485898,15.882823543654,12.3421390969483
"ANN","Gunnedah","S1","PoddingDAS","Radn0_30",6.41984551978956,16.4602332630184,18.6880275657856
"ANN","Gunnedah","S1","PoddingDAS","Radn30_60",8.57783005700391,13.6316350268529,13.8595990613855
"ANN","Gunnedah","S1","PoddingDAS","Radn60_90",-16.770425367596,19.5538053480929,17.3957968878207
"ANN","Gunnedah","S1","MaturityDAS","Lat",-26.0980007831547,26.0980007831547,12.0894280687505
"ANN","Gunnedah","S1","MaturityDAS","ShootLag",6.59843364297919,6.59843364297919,3.95299509355395
"ANN","Gunnedah","S1","MaturityDAS","VegTarget",4.25171919304562,4.66103373823187,4.02914632465885
"ANN","Gunnedah","S1","MaturityDAS","LateVegTarget",-1.18874521848396,4.11963454632425,4.99151541327006
"ANN","Gunnedah","S1","MaturityDAS","FloweringTarget",1.95531099446246,1.96959411691273,1.03731822085644
"ANN","Gunnedah","S1","MaturityDAS","Population",1.97383818335999,3.99631750069257,4.35398287424748
"ANN","Gunnedah","S1","MaturityDAS","FracPAWCmm",24.4452541801324,24.4452541801324,8.24428740898949
"ANN","Gunnedah","S1","MaturityDAS","PAWCmm",0.267231423698584,4.19486172152703,4.80827282938296
"ANN","Gunnedah","S1","MaturityDAS","sowingESW",-31.6613503058741,31.6613503058741,10.5269347347702
"ANN","Gunnedah","S1","MaturityDAS","SowingDOY",-53.9858971774922,54.4261531245382,33.9803612751469
"ANN","Gunnedah","S1","MaturityDAS","AvgMinT0_30",-19.793372953356,19.7977946486142,11.7393979019799
"ANN","Gunnedah","S1","MaturityDAS","AvgMinT30_60",-20.7870515689362,21.1868735203763,16.5926161663216
"ANN","Gunnedah","S1","MaturityDAS","AvgMinT60_90",-39.4773377636855,39.4782312114638,17.098630591875
"ANN","Gunnedah","S1","MaturityDAS","AvgMaxT0_30",-25.5003276205967,25.5003276205967,9.04771247318152
"ANN","Gunnedah","S1","MaturityDAS","AvgMaxT30_60",-27.7137995987682,27.7137995987682,13.3161629503653
"ANN","Gunnedah","S1","MaturityDAS","AvgMaxT60_90",-44.3929260744024,44.3929260744024,15.809814599075
"ANN","Gunnedah","S1","MaturityDAS","Rain0_30",2.62117187449619,3.28196009469782,3.28874781075938
"ANN","Gunnedah","S1","MaturityDAS","Rain30_60",7.52004963162675,9.38460401822331,10.0431422360481
"ANN","Gunnedah","S1","MaturityDAS","Rain60_90",8.04745891139637,8.22411505075966,6.09544425792781
"ANN","Gunnedah","S1","MaturityDAS","Radn0_30",0.816580699543803,6.69871774885583,7.93009731234897
"ANN","Gunnedah","S1","MaturityDAS","Radn30_60",-2.25408593913693,6.14648602748006,7.11442290510529
"ANN","Gunnedah","S1","MaturityDAS","Radn60_90",-8.65503224037608,10.3143924839681,8.64109332107246
"ANN","Gunnedah","S1","Biomass","Lat",100.478521093024,131.547607091049,295.724121422838
"ANN","Gunnedah","S1","Biomass","ShootLag",6.97490034193342,22.1852804044385,34.1295535127773
"ANN","Gunnedah","S1","Biomass","VegTarget",81.3094847578158,85.495746185747,61.4160842601715
"ANN","Gunnedah","S1","Biomass","LateVegTarget",51.9909617535901,78.5936381438569,112.011543352655
"ANN","Gunnedah","S1","Biomass","FloweringTarget",35.3378876695495,37.7576731878214,27.3263112949914
"ANN","Gunnedah","S1","Biomass","Population",110.747391127219,137.295625367438,280.054431850863
"ANN","Gunnedah","S1","Biomass","FracPAWCmm",118.820309566673,170.082437315691,305.100118495353
"ANN","Gunnedah","S1","Biomass","PAWCmm",116.473663850262,269.456922299781,343.429054658639
"ANN","Gunnedah","S1","Biomass","sowingESW",152.936185598928,328.352146020666,394.764349510014
"ANN","Gunnedah","S1","Biomass","SowingDOY",-47.7303583244616,120.393127324855,145.465596270921
"ANN","Gunnedah","S1","Biomass","AvgMinT0_30",20.459353971284,187.963156965815,226.516463323947
"ANN","Gunnedah","S1","Biomass","AvgMinT30_60",2.68063476192263,125.513671254555,154.748757675965
"ANN","Gunnedah","S1","Biomass","AvgMinT60_90",-338.008076309288,346.706219289664,201.368268056161
"ANN","Gunnedah","S1","Biomass","AvgMaxT0_30",-82.5829381623554,114.182062690116,117.992439203067
"ANN","Gunnedah","S1","Biomass","AvgMaxT30_60",-212.461564917502,226.188342083245,174.806552466396
"ANN","Gunnedah","S1","Biomass","AvgMaxT60_90",-403.349647951093,404.169927306076,211.189533271897
"ANN","Gunnedah","S1","Biomass","Rain0_30",84.3292155669931,103.648803072459,151.353085836987
"ANN","Gunnedah","S1","Biomass","Rain30_60",8.82676080535712,170.38777818836,238.947269931132
"ANN","Gunnedah","S1","Biomass","Rain60_90",-238.981622131549,323.250855580921,322.951110333999
"ANN","Gunnedah","S1","Biomass","Radn0_30",-4.1649841105945,95.6480462035475,118.561231745256
"ANN","Gunnedah","S1","Biomass","Radn30_60",-22.1433207776357,58.5659699953766,85.9907603387777
"ANN","Gunnedah","S1","Biomass","Radn60_90",178.10401970409,197.710313418816,158.952724820072
"ANN","Gunnedah","S1","GrainWt","Lat",47.1153946300048,53.4285982327259,111.601303454899
"ANN","Gunnedah","S1","GrainWt","ShootLag",35.4694427470473,36.0399526886534,26.6028115454831
"ANN","Gunnedah","S1","GrainWt","VegTarget",47.4614481134111,50.3296019560855,42.8138277320111
"ANN","Gunnedah","S1","GrainWt","LateVegTarget",32.3561345075788,46.6870367794425,55.9499573208509
"ANN","Gunnedah","S1","GrainWt","FloweringTarget",-4.97757963649598,11.9854504152572,14.9974804250844
"ANN","Gunnedah","S1","GrainWt","Population",71.2015740543026,72.9675420154739,96.9742047098978
"ANN","Gunnedah","S1","GrainWt","FracPAWCmm",-84.1934769040969,127.344931656157,139.773033251588
"ANN","Gunnedah","S1","GrainWt","PAWCmm",-62.1085826565671,83.6590924192398,131.989663841769
"ANN","Gunnedah","S1","GrainWt","sowingESW",149.960349730502,174.31406705284,160.17588068888
"ANN","Gunnedah","S1","GrainWt","SowingDOY",-67.2293147517421,78.7452539123811,78.8148969652135
"ANN","Gunnedah","S1","GrainWt","AvgMinT0_30",-62.0679115006074,88.6849321654392,95.8201111395391
"ANN","Gunnedah","S1","GrainWt","AvgMinT30_60",4.43207341972017,64.3854265070422,83.7471258671018
"ANN","Gunnedah","S1","GrainWt","AvgMinT60_90",-177.663075601489,188.314804955763,150.115514036846
"ANN","Gunnedah","S1","GrainWt","AvgMaxT0_30",-32.8244842616253,43.8772288873375,46.3284967072385
"ANN","Gunnedah","S1","GrainWt","AvgMaxT30_60",-176.082159899605,177.904569801946,118.761120465634
"ANN","Gunnedah","S1","GrainWt","AvgMaxT60_90",-290.840061349921,291.847316704449,150.721707339304
"ANN","Gunnedah","S1","GrainWt","Rain0_30",56.453428242751,65.9086401884125,84.7799834929644
"ANN","Gunnedah","S1","GrainWt","Rain30_60",35.9613566677053,81.4655957664609,112.094684038653
"ANN","Gunnedah","S1","GrainWt","Rain60_90",61.9857630498143,102.195660657959,120.709281622917
"ANN","Gunnedah","S1","GrainWt","Radn0_30",52.2663159714702,71.9524072661291,80.7630932849015
"ANN","Gunnedah","S1","GrainWt","Radn30_60",117.133933315555,124.411464638746,106.207169728504
"ANN","Gunnedah","S1","GrainWt","Radn60_90",113.178833724561,121.053522669759,103.13590547472
