"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"RF",10000,"Biomass","TotalEffects","VegTarget",7.91819932777298e-06,9.06727637707272e-05,3.36182560105587e-07,1.9423081085102e-06,8.61030490465262e-05,9.40212483742992e-05
"RF",10000,"Biomass","TotalEffects","LateVegTarget",2.30642207440239e-05,0.000246024028302538,-3.89916199075048e-07,4.99114232083841e-06,0.000234135976841237,0.000257200197585261
"RF",10000,"Biomass","TotalEffects","FloweringTarget",9.98423177865686e-07,9.04292304781951e-06,2.45342366178568e-08,2.62338405382514e-07,8.5129447978772e-06,9.51136797574289e-06
"RF",10000,"Biomass","TotalEffects","Population",0.00303029200968694,0.0395129161101436,4.83239164714919e-05,0.00070412923086755,0.038082469531247,0.0411127615409339
"RF",10000,"Biomass","TotalEffects","FracPAWC",0.0314313828346268,0.973053450632294,-0.000241478447899568,0.00894148315501129,0.956886104533385,0.988317487368012
"RF",50000,"Biomass","FirstOrder","ShootLag",0.0213953906526339,-0.00175443203333438,0.000788582713564257,0.00455016263279843,-0.013815531427472,0.00757985922516186
"RF",50000,"Biomass","FirstOrder","VegTarget",0.0213597988623326,-0.00154406671803366,0.000781629050143259,0.00455425289117913,-0.0135665475366956,0.00779325132563706
"RF",50000,"Biomass","FirstOrder","LateVegTarget",0.021237184861766,-0.0016527973390328,0.000777857553529856,0.00456228481505359,-0.0136580710912584,0.00757911377050758
"RF",50000,"Biomass","FirstOrder","FloweringTarget",0.0213756149038423,-0.00171935301039702,0.000787405991109946,0.00454881953888753,-0.0138106362225375,0.0075649786813048
"RF",50000,"Biomass","FirstOrder","Population",0.0197625246439969,0.0251717269272679,0.000375661336150575,0.00450303876114555,0.0148850411798489,0.0346475658238458
"RF",50000,"Biomass","FirstOrder","FracPAWC",0.00138488528458036,0.959404089811292,6.55258602005881e-05,0.000347179000854009,0.958675172719724,0.960060058004304
"RF",50000,"Biomass","TotalEffects","ShootLag",1.65258854998081e-06,5.11160327457683e-05,-1.54648912842337e-08,4.7224852706763e-07,5.03730650781002e-05,5.2025653628081e-05
"RF",50000,"Biomass","TotalEffects","VegTarget",3.59486199942729e-06,9.48713565527282e-05,-9.84620980759614e-08,9.26977791773531e-07,9.31531665862675e-05,9.67480285856948e-05
"RF",50000,"Biomass","TotalEffects","LateVegTarget",8.51552367491675e-06,0.000243002470250775,-2.88538317583145e-08,2.13013267509607e-06,0.000238940804326866,0.000247456328001783
"RF",50000,"Biomass","TotalEffects","FloweringTarget",5.068583022588e-07,9.19569975155188e-06,3.48408636385923e-09,1.23459280719686e-07,8.92589103953515e-06,9.43274934179395e-06
"RF",50000,"Biomass","TotalEffects","Population",0.00134581584188558,0.0393166199420457,2.8677893671579e-05,0.000378969332107677,0.0385989413000027,0.0399447571418883
"RF",50000,"Biomass","TotalEffects","FracPAWC",0.0207839620906055,0.974996812160834,-0.000774476162481386,0.00467567113883563,0.965698084449948,0.986482046540553
"RF",1e+05,"Biomass","FirstOrder","ShootLag",0.0131188010073906,-0.000720415887614118,-0.000612435557801051,0.00320154895298197,-0.0064299196062945,0.00668888140109609
"RF",1e+05,"Biomass","FirstOrder","VegTarget",0.0130609349443669,-0.000623729660335797,-0.000614660256097068,0.00320069402019876,-0.00630887205976473,0.00675206288460215
"RF",1e+05,"Biomass","FirstOrder","LateVegTarget",0.0129360570908391,-0.000565356734020755,-0.000621110829178466,0.00320075626835166,-0.00622099095750055,0.00671506613333856
"RF",1e+05,"Biomass","FirstOrder","FloweringTarget",0.0131091990657998,-0.000714362572425839,-0.000614653650185921,0.00320084228630679,-0.00642111312255408,0.00668808594324573
"RF",1e+05,"Biomass","FirstOrder","Population",0.0121865763176268,0.0262735301772661,-0.000559578771135709,0.00317282621491072,0.0212232532315904,0.0334098295492172
"RF",1e+05,"Biomass","FirstOrder","FracPAWC",0.00105120267729519,0.960026145360527,-7.71097675665855e-05,0.000250196442937446,0.959552942271547,0.960604144948842
"RF",1e+05,"Biomass","TotalEffects","ShootLag",1.12794145809644e-06,5.13144696986378e-05,-3.01154749249286e-08,3.20176561474897e-07,5.08006882916159e-05,5.19286297497123e-05
"RF",1e+05,"Biomass","TotalEffects","VegTarget",2.72822625908351e-06,9.4266974971724e-05,9.28761314777904e-08,6.69679839714617e-07,9.28392959467834e-05,9.55675222058669e-05
"RF",1e+05,"Biomass","TotalEffects","LateVegTarget",6.23863084999089e-06,0.00024259071585031,3.78892748143086e-08,1.58260509069725e-06,0.000239382623472746,0.000245621254322736
"RF",1e+05,"Biomass","TotalEffects","FloweringTarget",3.02394752740681e-07,9.12046650658471e-06,-4.65189169629434e-09,7.57441429746635e-08,8.99329213409701e-06,9.2956868868377e-06
"RF",1e+05,"Biomass","TotalEffects","Population",0.000873204685020036,0.0396567494295417,2.25405098212769e-05,0.000233892578448428,0.039225503590614,0.040098708275634
"RF",1e+05,"Biomass","TotalEffects","FracPAWC",0.0150923419245615,0.973435621463455,0.000606748431456361,0.00335159360449661,0.965227715217154,0.980320057141715
