"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"RF",1000,"PoddingDAS","FirstOrder","ShootLag",0.115699364165441,0.379346345624705,-0.00316755283369846,0.0302971568897521,0.327375080268131,0.443074444433572
"RF",1000,"PoddingDAS","FirstOrder","VegTarget",0.123195295628283,0.0456423497120046,0.00107516421612733,0.0300223843551045,-0.0147931347115419,0.108402160916741
"RF",1000,"PoddingDAS","FirstOrder","LateVegTarget",0.0800438800921209,0.625644628790473,0.000975285901681833,0.0193620228918106,0.585455951424465,0.665499831516586
"RF",1000,"PoddingDAS","FirstOrder","FloweringTarget",0.118721900308103,0.0494308573770869,0.000633354720601415,0.0293682503971538,-0.00923285457875817,0.109489045729345
"RF",1000,"PoddingDAS","FirstOrder","Population",0.120345903975572,0.0412849541988686,0.000799152002450489,0.029848565700933,-0.0174183264598556,0.102927577515716
"RF",1000,"PoddingDAS","FirstOrder","FracPAWC",0.119670380240512,0.0412500618642526,0.000851964539061167,0.029637966736262,-0.0170467162119272,0.102623664028584
"RF",1000,"PoddingDAS","TotalEffects","ShootLag",0.0728588477387896,0.350502814044383,-0.00280539844930006,0.0177197149812615,0.315983357203831,0.38884220494262
"RF",1000,"PoddingDAS","TotalEffects","VegTarget",0.00209191473540011,0.00735040309792689,-6.15922382883154e-05,0.000484206933221982,0.00623013652292595,0.00832205125832606
"RF",1000,"PoddingDAS","TotalEffects","LateVegTarget",0.0986978767705838,0.615951734213237,0.00134006768811157,0.024688243332885,0.568560195333571,0.667258072104155
"RF",1000,"PoddingDAS","TotalEffects","FloweringTarget",0.00214347916195688,0.0103644433276505,-1.70650744613435e-07,0.000544804838574065,0.00922088967925737,0.0113643688412142
"RF",1000,"PoddingDAS","TotalEffects","Population",2.47741968178419e-05,0.000108265412104847,4.3655787646202e-07,6.66580633076462e-06,9.54470167200633e-05,0.000120221213537905
"RF",1000,"PoddingDAS","TotalEffects","FracPAWC",0.000163484981918332,0.0006577788467792,-1.06095320601791e-06,4.38515107472447e-05,0.000572123915258123,0.000735608897176456
"RF",10000,"PoddingDAS","FirstOrder","ShootLag",0.0338243933188783,0.322700518697611,6.3461836727341e-06,0.00790095226897747,0.307233654669877,0.341058047988755
"RF",10000,"PoddingDAS","FirstOrder","VegTarget",0.0407749686768755,-0.00662230450883572,0.000469836609007204,0.00939643657052756,-0.0262912724268837,0.0144836962499917
"RF",10000,"PoddingDAS","FirstOrder","LateVegTarget",0.0229191229144536,0.64027746327739,0.000701661580483903,0.00580120601295758,0.627523709526229,0.650442832440682
"RF",10000,"PoddingDAS","FirstOrder","FloweringTarget",0.0384339073861154,-0.0029581008670704,0.000451475580195961,0.00933186632785662,-0.0217624855936498,0.0166714217924656
"RF",10000,"PoddingDAS","FirstOrder","Population",0.0403729227371549,-0.010576502936791,0.00066395029657681,0.00938327447060288,-0.0301060026756719,0.0102669200614829
"RF",10000,"PoddingDAS","FirstOrder","FracPAWC",0.0396822433577304,-0.0101040442833795,0.000651561443838765,0.00929485919892546,-0.0291575650418349,0.0105246783158955
"RF",10000,"PoddingDAS","TotalEffects","ShootLag",0.0249225745554012,0.343190848168178,-0.000528514974643624,0.00618478039449559,0.331711670030517,0.356634244585918
"RF",10000,"PoddingDAS","TotalEffects","VegTarget",0.000481972293418812,0.0070525125480484,1.67791571151384e-05,0.000117307856977739,0.00680364962903134,0.00728562192245015
"RF",10000,"PoddingDAS","TotalEffects","LateVegTarget",0.0319914456150603,0.660073909625771,-0.000564330010631831,0.00828177831953624,0.64482126638767,0.676812712002731
"RF",10000,"PoddingDAS","TotalEffects","FloweringTarget",0.000702629699912636,0.0106279521463181,-3.29326010695182e-05,0.000196913682293916,0.0103035886117814,0.0110062183116941
"RF",10000,"PoddingDAS","TotalEffects","Population",9.76306978250373e-06,0.000103345083924289,-3.02916841610212e-09,2.23869136384343e-06,9.85942971561821e-05,0.000108357366938686
"RF",10000,"PoddingDAS","TotalEffects","FracPAWC",5.90053092570021e-05,0.000667128055646615,-7.10899486492354e-07,1.37619492351153e-05,0.000637344479582942,0.000696349788839944
"RF",50000,"PoddingDAS","FirstOrder","ShootLag",0.015053373935525,0.332437204385808,-0.000224260362511997,0.00390995260517802,0.324496004754795,0.33954937869032
"RF",50000,"PoddingDAS","FirstOrder","VegTarget",0.0185147339533645,0.00767757760802938,-2.02850456951231e-05,0.00480500744363462,-0.00069211429131954,0.017822619662045
"RF",50000,"PoddingDAS","FirstOrder","LateVegTarget",0.0102362313500038,0.642781496237362,-0.000234955504728074,0.0023994779334458,0.637759749301596,0.6479959806516
"RF",50000,"PoddingDAS","FirstOrder","FloweringTarget",0.0183974592338087,0.0124548095044786,-0.000121797369508889,0.0047859979233593,0.00393651608062037,0.022333975314429
"RF",50000,"PoddingDAS","FirstOrder","Population",0.0181055402992366,0.00298543114825665,-2.64435660364474e-05,0.00482633786090978,-0.00547603068378438,0.0126295096154523
"RF",50000,"PoddingDAS","FirstOrder","FracPAWC",0.0182123741980241,0.00335625055000798,-2.8282191399687e-05,0.00482459542304403,-0.00501098125354151,0.0132013929444826
"RF",50000,"PoddingDAS","TotalEffects","ShootLag",0.00986481671085282,0.339734299251578,-0.000256703755284804,0.00254984027163325,0.335190365513605,0.345055182224458
"RF",50000,"PoddingDAS","TotalEffects","VegTarget",0.000229468476613716,0.00698146984202519,-5.44329494632338e-06,5.61093196171031e-05,0.00686767482627812,0.00709714330289184
"RF",50000,"PoddingDAS","TotalEffects","LateVegTarget",0.0153093622082352,0.648576452135106,0.000214555438095676,0.00419008577548719,0.641458805878945,0.65676816808718
"RF",50000,"PoddingDAS","TotalEffects","FloweringTarget",0.000297300292011938,0.0106612568055438,-2.12467271487778e-06,7.62772449628795e-05,0.010518558949844,0.010815859241856
"RF",50000,"PoddingDAS","TotalEffects","Population",3.63217517899587e-06,0.00010029459204941,-6.04104621348988e-08,8.84024835221109e-07,9.84201423145416e-05,0.000102052317493538
"RF",50000,"PoddingDAS","TotalEffects","FracPAWC",2.43756040145251e-05,0.000659486154296229,1.1113459043473e-07,6.05004415318992e-06,0.000646575946003887,0.000670951550018412
"RF",1e+05,"PoddingDAS","FirstOrder","ShootLag",0.0112809598272322,0.33705714263046,6.4329931958873e-05,0.00268890478007087,0.331448163676077,0.342729123503309
"RF",1e+05,"PoddingDAS","FirstOrder","VegTarget",0.0136646574065485,0.00863323955179335,-3.79507264033734e-06,0.00335854385560806,0.000882462928936251,0.0145471203354848
"RF",1e+05,"PoddingDAS","FirstOrder","LateVegTarget",0.00790121195671922,0.642707537092476,0.000132250597371875,0.00184498389744372,0.638645455906913,0.646546667863633
"RF",1e+05,"PoddingDAS","FirstOrder","FloweringTarget",0.0134979116245914,0.0125810895055921,1.19394617349687e-05,0.00344180431518754,0.00492337750121978,0.0184212891258112
"RF",1e+05,"PoddingDAS","FirstOrder","Population",0.013375652323812,0.00325267742489488,2.35985376455207e-05,0.0033562672718388,-0.00433837216612174,0.00903728015769029
"RF",1e+05,"PoddingDAS","FirstOrder","FracPAWC",0.013338112460912,0.00354718368983492,2.38873391015218e-05,0.00336281614503354,-0.0040963416015557,0.00924177085935628
"RF",1e+05,"PoddingDAS","TotalEffects","ShootLag",0.00752376565727658,0.34338068168855,-8.52698634140614e-05,0.00177640658528789,0.339710435288571,0.347234200945847
"RF",1e+05,"PoddingDAS","TotalEffects","VegTarget",0.000166772250227112,0.00703824442874357,2.06690265850979e-06,4.33551412848467e-05,0.00696309493927429,0.0071298671895014
"RF",1e+05,"PoddingDAS","TotalEffects","LateVegTarget",0.0121005944211116,0.647957393987559,0.000109102789757287,0.00296778685475195,0.641653662469357,0.653754256890468
"RF",1e+05,"PoddingDAS","TotalEffects","FloweringTarget",0.000269666860180991,0.0107410100924961,-6.88467509018034e-06,6.45086318285673e-05,0.0106225552354194,0.0108922220956004
"RF",1e+05,"PoddingDAS","TotalEffects","Population",2.48641329854481e-06,0.000100705416920976,-1.33843802041511e-07,6.25835490505839e-07,9.94713300889425e-05,0.000101957743387487
"RF",1e+05,"PoddingDAS","TotalEffects","FracPAWC",1.64147826453623e-05,0.000662592476330381,-1.49709309856796e-07,3.66989012677326e-06,0.000654469433163041,0.000670884215808403
