"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Gunnedah","S1","FloweringDAS","VegTarget",1.78412992285714,1.79114272285714,1.27904916497046
"RF","Gunnedah","S1","FloweringDAS","LateVegTarget",-1.84318534,1.86478114,1.39377784661512
"RF","Gunnedah","S1","FloweringDAS","FloweringTarget",-1.43285570142857,1.43343902142857,0.727904518291311
"RF","Gunnedah","S1","FloweringDAS","Population",0.244401768571428,0.355907002857145,0.4711104887331
"RF","Gunnedah","S1","FloweringDAS","FracPAWCmm",-0.0185725200000013,0.156022559999997,0.203645641027878
"RF","Gunnedah","S1","FloweringDAS","PAWCmm",0.208181558870438,0.638873207242523,0.850374538658245
"RF","Gunnedah","S1","FloweringDAS","sowingESW",0.0558340285714238,0.137660922857141,0.165320310697925
"RF","Gunnedah","S1","FloweringDAS","SowingDOY",-1.25605243714286,2.62695424571428,3.47170047273737
"RF","Gunnedah","S1","FloweringDAS","AvgMinT0_30",-7.95037059337663,7.95037059337663,4.0183891681844
"RF","Gunnedah","S1","FloweringDAS","AvgMinT30_60",-13.0978166358442,13.0978166358442,5.12342468992912
"RF","Gunnedah","S1","FloweringDAS","AvgMinT60_90",-7.67565927207797,7.68031866636369,4.81170157399597
"RF","Gunnedah","S1","FloweringDAS","AvgMaxT0_30",-8.52982717295681,8.52982717295681,4.90503836776509
"RF","Gunnedah","S1","FloweringDAS","AvgMaxT30_60",-22.6187185934371,22.6187185934371,7.87640574205367
"RF","Gunnedah","S1","FloweringDAS","AvgMaxT60_90",-12.9508242714286,12.9580964257143,10.1293318731752
"RF","Gunnedah","S1","FloweringDAS","Rain0_30",-0.075428435614618,0.11167627847176,0.15525780216636
"RF","Gunnedah","S1","FloweringDAS","Rain30_60",-0.117468505714289,0.143915065714288,0.214785049483119
"RF","Gunnedah","S1","FloweringDAS","Rain60_90",-0.0585172542857162,0.0964103571428594,0.150747357418738
"RF","Gunnedah","S1","FloweringDAS","Radn0_30",-3.94476495753248,3.94510292896105,1.73887275730775
"RF","Gunnedah","S1","FloweringDAS","Radn30_60",-7.5479267414286,7.5507415814286,4.85481751369306
"RF","Gunnedah","S1","FloweringDAS","Radn60_90",-1.7960463435065,1.9567231635065,2.1623896024259
"RF","Gunnedah","S1","PoddingDAS","Lat",-12.9605029806494,12.9605029806494,9.14492177524305
"RF","Gunnedah","S1","PoddingDAS","ShootLag",3.90006461857143,3.90049145857143,1.84908761135004
"RF","Gunnedah","S1","PoddingDAS","VegTarget",1.10744722428572,1.11740761857143,0.919632193650452
"RF","Gunnedah","S1","PoddingDAS","LateVegTarget",-3.36428527000001,3.36540871000001,3.42039503795777
"RF","Gunnedah","S1","PoddingDAS","FloweringTarget",1.03211463,1.03971656142857,0.583018808147909
"RF","Gunnedah","S1","PoddingDAS","Population",2.18886609298701,2.25958436727272,2.94556977931739
"RF","Gunnedah","S1","PoddingDAS","FracPAWCmm",-0.127615422227771,0.45473258898102,0.633025278947844
"RF","Gunnedah","S1","PoddingDAS","PAWCmm",1.02298205177823,2.26146967987014,3.19913706653485
"RF","Gunnedah","S1","PoddingDAS","sowingESW",-0.288121844875124,0.600977504415584,0.862458480151114
"RF","Gunnedah","S1","PoddingDAS","SowingDOY",-8.14766596666334,8.46402477809191,7.27713506963619
"RF","Gunnedah","S1","PoddingDAS","AvgMinT0_30",-4.8925123011988,5.07106627054945,4.31076225058259
"RF","Gunnedah","S1","PoddingDAS","AvgMinT30_60",-9.00930064875126,9.01143795908093,4.23072947234366
"RF","Gunnedah","S1","PoddingDAS","AvgMinT60_90",-26.5777843980121,26.5777843980121,15.4747060715982
"RF","Gunnedah","S1","PoddingDAS","AvgMaxT0_30",-2.94897093131868,3.44022415153846,3.18437658875268
"RF","Gunnedah","S1","PoddingDAS","AvgMaxT30_60",-16.9694491371029,16.9694491371029,6.85650953747098
"RF","Gunnedah","S1","PoddingDAS","AvgMaxT60_90",-39.3597544946954,39.3599718146954,23.3284012437932
"RF","Gunnedah","S1","PoddingDAS","Rain0_30",0.265775020429571,0.393388814715286,0.614082350634653
"RF","Gunnedah","S1","PoddingDAS","Rain30_60",0.151046258181819,0.353579167272726,0.602951951566202
"RF","Gunnedah","S1","PoddingDAS","Rain60_90",0.0443934787012944,0.371466383896104,0.614895989177848
"RF","Gunnedah","S1","PoddingDAS","Radn0_30",-0.345411930909095,2.1102593361039,2.56812792161841
"RF","Gunnedah","S1","PoddingDAS","Radn30_60",-10.7561045606693,10.7702347578122,6.84915603528458
"RF","Gunnedah","S1","PoddingDAS","Radn60_90",-15.4354115474326,15.450021496004,13.3205952541912
"RF","Gunnedah","S1","MaturityDAS","Lat",-14.9433003459741,14.9433003459741,9.50796713639496
"RF","Gunnedah","S1","MaturityDAS","ShootLag",3.53319592493506,3.53346346493506,1.50862772917876
"RF","Gunnedah","S1","MaturityDAS","VegTarget",1.02811469142857,1.03657169142857,0.75008654275255
"RF","Gunnedah","S1","MaturityDAS","LateVegTarget",-2.36550455246752,2.36639159246752,2.30800511492669
"RF","Gunnedah","S1","MaturityDAS","FloweringTarget",0.507899802857143,0.574004494285713,0.507711641042125
"RF","Gunnedah","S1","MaturityDAS","Population",1.67063268583416,1.71389950713286,2.058686656627
"RF","Gunnedah","S1","MaturityDAS","FracPAWCmm",-0.142688537922078,0.377733388571426,0.530495237189315
"RF","Gunnedah","S1","MaturityDAS","PAWCmm",1.62001695065934,2.31928272986015,2.68689166148778
"RF","Gunnedah","S1","MaturityDAS","sowingESW",-0.448767166233765,0.658858416103896,0.862123067707436
"RF","Gunnedah","S1","MaturityDAS","SowingDOY",-9.00000274075925,9.06408756381619,6.80025301792741
"RF","Gunnedah","S1","MaturityDAS","AvgMinT0_30",-2.70729251357642,2.82686617045954,2.64884737706883
"RF","Gunnedah","S1","MaturityDAS","AvgMinT30_60",-7.22930040714282,7.22948208714282,3.00252801941416
"RF","Gunnedah","S1","MaturityDAS","AvgMinT60_90",-27.3572452719081,27.3572452719081,11.6270992999091
"RF","Gunnedah","S1","MaturityDAS","AvgMaxT0_30",-1.89644680350647,2.35913162870127,2.13304346237751
"RF","Gunnedah","S1","MaturityDAS","AvgMaxT30_60",-13.3424975411188,13.3455828611188,4.92706080048251
"RF","Gunnedah","S1","MaturityDAS","AvgMaxT60_90",-45.4714020183017,45.4714020183017,20.0965830950492
"RF","Gunnedah","S1","MaturityDAS","Rain0_30",0.116643810519481,0.237508282987014,0.371551910267924
"RF","Gunnedah","S1","MaturityDAS","Rain30_60",0.0206386477822174,0.219554204745251,0.370758823164595
"RF","Gunnedah","S1","MaturityDAS","Rain60_90",0.0185505233766246,0.22687408883117,0.387641640078363
"RF","Gunnedah","S1","MaturityDAS","Radn0_30",-0.628731773396616,1.58618051747253,1.81454517088862
"RF","Gunnedah","S1","MaturityDAS","Radn30_60",-14.4243029624276,14.4262440824276,7.17426092440532
"RF","Gunnedah","S1","MaturityDAS","Radn60_90",-14.2741357736763,14.2957359451049,9.76366373716799
"RF","Gunnedah","S1","Biomass","Lat",-155.208728458564,157.049965251338,97.4646603131501
"RF","Gunnedah","S1","Biomass","ShootLag",8.34796942278218,8.57114132769648,7.69697723650447
"RF","Gunnedah","S1","Biomass","VegTarget",10.6186948310407,10.6273152892978,7.30518359925571
"RF","Gunnedah","S1","Biomass","LateVegTarget",-12.2532282411343,12.2628289288543,9.7088345725058
"RF","Gunnedah","S1","Biomass","FloweringTarget",2.20776538328429,2.48459721093571,2.51423266034937
"RF","Gunnedah","S1","Biomass","Population",41.7948406576069,42.8915467880856,35.4335257328672
"RF","Gunnedah","S1","Biomass","FracPAWCmm",82.8962606623912,84.140189210105,53.104706148774
"RF","Gunnedah","S1","Biomass","PAWCmm",-6.63978381274376,41.7067314755012,54.674806090119
"RF","Gunnedah","S1","Biomass","sowingESW",124.597692578146,125.217391438969,83.7836068093721
"RF","Gunnedah","S1","Biomass","SowingDOY",-0.833007844182189,11.5696436367839,15.5984541198381
"RF","Gunnedah","S1","Biomass","AvgMinT0_30",-9.77756898118445,29.4740657849574,37.7380216137183
"RF","Gunnedah","S1","Biomass","AvgMinT30_60",-10.1891790684559,19.8596504837776,22.3328543826876
"RF","Gunnedah","S1","Biomass","AvgMinT60_90",-67.7339762088436,67.8906365616405,31.9074315012233
"RF","Gunnedah","S1","Biomass","AvgMaxT0_30",-42.5656637298079,42.6729080486422,28.0900381215523
"RF","Gunnedah","S1","Biomass","AvgMaxT30_60",-299.810892944481,299.810892944481,86.566233205145
"RF","Gunnedah","S1","Biomass","AvgMaxT60_90",-235.719954362062,235.719954362062,67.5012815827223
"RF","Gunnedah","S1","Biomass","Rain0_30",42.5412212126343,42.7590237926259,59.0055331002138
"RF","Gunnedah","S1","Biomass","Rain30_60",46.6637308124916,47.4069611861467,71.745333532862
"RF","Gunnedah","S1","Biomass","Rain60_90",32.4834296067895,33.3532765288799,53.6975776310607
"RF","Gunnedah","S1","Biomass","Radn0_30",-33.2564420382158,33.453937671455,21.9590816406768
"RF","Gunnedah","S1","Biomass","Radn30_60",-53.8793136604872,54.3866651572605,25.9587763123838
"RF","Gunnedah","S1","Biomass","Radn60_90",-22.438777294668,28.005293673813,27.188310826996
"RF","Gunnedah","S1","GrainWt","Lat",-70.3920567841976,71.291237794908,43.8660057930215
"RF","Gunnedah","S1","GrainWt","ShootLag",7.17016987063988,7.20150786719988,5.12166869831382
"RF","Gunnedah","S1","GrainWt","VegTarget",6.77687731556155,6.78159205393297,4.28968590085453
"RF","Gunnedah","S1","GrainWt","LateVegTarget",-8.21109476367482,8.22174841837768,5.3030781012461
"RF","Gunnedah","S1","GrainWt","FloweringTarget",0.929923717707132,1.53907353562143,1.73995341414136
"RF","Gunnedah","S1","GrainWt","Population",18.7154237484776,19.6581885753262,15.8875525777329
"RF","Gunnedah","S1","GrainWt","FracPAWCmm",26.9431402068255,28.5551621205325,21.3873910003566
"RF","Gunnedah","S1","GrainWt","PAWCmm",-0.559803505854344,12.6849432298473,18.0826765187183
"RF","Gunnedah","S1","GrainWt","sowingESW",36.7701746765718,37.7774222137376,28.0591092498121
"RF","Gunnedah","S1","GrainWt","SowingDOY",-5.83482458312524,8.54803410723976,9.45666296922844
"RF","Gunnedah","S1","GrainWt","AvgMinT0_30",-3.6011088426436,16.5160539951314,21.2925194022277
"RF","Gunnedah","S1","GrainWt","AvgMinT30_60",-8.57538491249754,11.2829229179295,11.9851294417316
"RF","Gunnedah","S1","GrainWt","AvgMinT60_90",-56.1180252960699,56.1180252960699,25.5079917673537
"RF","Gunnedah","S1","GrainWt","AvgMaxT0_30",-14.3946052618112,15.2877742964791,13.490295356562
"RF","Gunnedah","S1","GrainWt","AvgMaxT30_60",-129.93060363673,129.93060363673,38.9698207475759
"RF","Gunnedah","S1","GrainWt","AvgMaxT60_90",-151.001900207186,151.001900207186,49.7274060245964
"RF","Gunnedah","S1","GrainWt","Rain0_30",16.2641449556003,16.3875057425774,21.3567165733625
"RF","Gunnedah","S1","GrainWt","Rain30_60",13.3377668298525,13.7822938245439,21.953536922705
"RF","Gunnedah","S1","GrainWt","Rain60_90",7.14258446888836,7.91145825382466,13.72719187704
"RF","Gunnedah","S1","GrainWt","Radn0_30",-10.836320167979,11.3327905162745,7.38192273667864
"RF","Gunnedah","S1","GrainWt","Radn30_60",-31.5557772852836,31.6574895345272,14.4568135088004
"RF","Gunnedah","S1","GrainWt","Radn60_90",-16.7680354256406,18.2484812133511,15.350912118639
